Curated Document;Sample Id;Document Id;Document title (sv);Document title (en);Req ID;Section titles (sv);Section titles (en);Requirement text (sv);Requirement text (en);Advice (sv);Advice (en);Span;SB11 table;SB11 code;SB11 en_name;SB11 sv_name;CoClass table;CoClass code;CoClass en_name;CoClass sv_name
./data/after_check_20220412/C_3rd.tsv;69;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126094;12 Elektriska anslutningar till räl# 12.1 Spårledningar# 12.1.2 Montage av förbindningar# 12.1.2.3 Kontaktförbindning i spårväxels tungrot;12 Electrical connections to rails# 12.1 Tracks# 12.1.2 Assembly of connections# 12.1.2.3 Contact connection in the tongue root of the track switch;I spårväxelns tungrot ska två parallella Cu-linor förbinda, se figur nedan;In the tongue root of the track switch, two parallel Cu-lines should connect, see figure below;;;switch tongue;Byggdelar;33BGB;Tongue devices;Tunganordningar;Grundfunktioner-och-Komponenter;QSB;track switch;Spårväxel
./data/after_check_20220412/C_3rd.tsv;72;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126258;15 Signalställverk mod 85# optiska utdelsslingor# 15.1 Optokonvertering av utdelsslingor# 15.1.4  Optofiber;15 Signal box mod 85# optical distribution loops# 15.1 Optoconversion of output loops # 15.1.4 Optofiber;Det krävs två dedikerade optofibrer per utdelsslinga, vid konvertering från en kopparbaserad utdelsslinga;Two dedicated optofibres are required per output loop, when converting from a copper-based output loop;;;optofibres;Landskapsinformation#Byggdelar;JVGJOP#62CJ;Optical cable#Fibre optic cables;Optokabel#Fiberoptiska kablar;Grundfunktioner-och-Komponenter#Konstruktiva-system;WHA#JLC;fibre optic cable#Wired optical communication network;Optisk signalkabel#Trådat optiskt signaldistributionssystem
./data/after_check_20220412/C_3rd.tsv;72;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126258;15 Signalställverk mod 85# optiska utdelsslingor# 15.1 Optokonvertering av utdelsslingor# 15.1.4  Optofiber;15 Signal box mod 85# optical distribution loops# 15.1 Optoconversion of output loops # 15.1.4 Optofiber;Det krävs två dedikerade optofibrer per utdelsslinga, vid konvertering från en kopparbaserad utdelsslinga;Two dedicated optofibres are required per output loop, when converting from a copper-based output loop;;;output loop;DCAT#DCAT;z#z;No Available Code#No Available Code;ingen tillgänglig kod#ingen tillgänglig kod;Grundfunktioner-och-Komponenter#Grundfunktioner-och-Komponenter;TFD#TFD;optical receiver/transmitter#optical receiver/transmitter;Optisk sändare/mottagare#Optisk sändare/mottagare
./data/after_check_20220412/C_3rd.tsv;76;TRVINFRA-00008;Ban- och stationsutformning / Personskydd mot järnväg;Track and station design / Personal protection against rail;K29219;5 Dimensionering och utformning# 5.3 Personskydd mot trafikplats med resandeutbyte och linje# 5.3.1 Stängsel;5 Dimensioning and design# 5.3 Personal protection against interchange traveller exchange and line# 5.3.1 Fences;Avstånd ska vara minst 1,5 m mellan stängsel och skåp från dörrsidan.;The distance between the fence and the cabinet from the door side must be at least 1.5 m.;;;fence;Byggdelar;32QDB;Fencing for people;Personstängsel;Grundfunktioner-och-Komponenter;RUA;fence;Barriär
./data/after_check_20220412/C_3rd.tsv;76;TRVINFRA-00008;Ban- och stationsutformning / Personskydd mot järnväg;Track and station design / Personal protection against rail;K29219;5 Dimensionering och utformning# 5.3 Personskydd mot trafikplats med resandeutbyte och linje# 5.3.1 Stängsel;5 Dimensioning and design# 5.3 Personal protection against interchange traveller exchange and line# 5.3.1 Fences;Avstånd ska vara minst 1,5 m mellan stängsel och skåp från dörrsidan.;The distance between the fence and the cabinet from the door side must be at least 1.5 m.;;;cabinet;Byggdelar;62KB;Switchgear and control gear;Kopplingsutrustningar;Grundfunktioner-och-Komponenter;UCA;Appliance cabinet;Apparatskåp
./data/after_check_20220412/C_3rd.tsv;77;TRVINFRA-00008;Ban- och stationsutformning / Personskydd mot järnväg;Track and station design / Personal protection against rail;K29368;6 Material och utförande# 6.1 Stängsel och grind för trafikplats med godshantering# resandeutbyte och linje# 6.1.7 Grind;6 Materials and workmanship# 6.1 Fence and gate for interchange with freight handling# interchange and line # 6.1.8 Gate;Grind ska ha motsvarande höjd som anslutande stängsel.;The height of the gate must be equivalent to that of the connecting fence.;;;gate;Byggdelar;32QG;Gates, gateways etc.;Grindar, portar o d;Tillgångssystem#Grundfunktioner-och-Komponenter;3SCA#QQ;Equipment for protection and access#space access object;Skydds- och tillträdesanordningar#Objekt för tillträde till utrymme
./data/after_check_20220412/C_3rd.tsv;77;TRVINFRA-00008;Ban- och stationsutformning / Personskydd mot järnväg;Track and station design / Personal protection against rail;K29368;6 Material och utförande# 6.1 Stängsel och grind för trafikplats med godshantering# resandeutbyte och linje# 6.1.7 Grind;6 Materials and workmanship# 6.1 Fence and gate for interchange with freight handling# interchange and line # 6.1.8 Gate;Grind ska ha motsvarande höjd som anslutande stängsel.;The height of the gate must be equivalent to that of the connecting fence.;;;fence;Byggdelar;32QDB;Fencing for people;Personstängsel;Grundfunktioner-och-Komponenter;RUA;fence;Barriär
./data/after_check_20220412/C_3rd.tsv;79;TRVINFRA-00018;Banöverbyggnad / Spårkomponenter;Superstructure / Track components;K37366;5 Räler# 5.1 Val av rälprofil och stålsort# 5.1.1 Räler i avvikande huvudspår;5 Rails# 5.1 Choice of rail profile and steel grade# 5.1.2 Rails in diverging main track;För axellast < 22,5 ton ska rälprofil vid nybyggnad eller upprustning vara densamma som i normalhuvudspåret alternativt den rälprofil som är närmast lägre.;For axle loads < 22.5 tonnes, the rail profile for new construction or refurbishment shall be the same as in the normal main track or the rail profile that is closest to the lower one.;;;normal main track;Byggdelar;33B;Tracks;Spår;Grundfunktioner-och-Komponenter#Tillgångssystem;WRA#3RB;track#Main track railway system;Räl#Huvudspårsystem
./data/after_check_20220412/C_3rd.tsv;79;TRVINFRA-00018;Banöverbyggnad / Spårkomponenter;Superstructure / Track components;K37366;5 Räler# 5.1 Val av rälprofil och stålsort# 5.1.1 Räler i avvikande huvudspår;5 Rails# 5.1 Choice of rail profile and steel grade# 5.1.2 Rails in diverging main track;För axellast < 22,5 ton ska rälprofil vid nybyggnad eller upprustning vara densamma som i normalhuvudspåret alternativt den rälprofil som är närmast lägre.;For axle loads < 22.5 tonnes, the rail profile for new construction or refurbishment shall be the same as in the normal main track or the rail profile that is closest to the lower one.;;;rail;Byggdelar;33BCBE;Track rails;Spårvägsräl;Grundfunktioner-och-Komponenter;WRA;track;Räl
./data/after_check_20220412/C_3rd.tsv;80;TRVINFRA-00018;Banöverbyggnad / Spårkomponenter;Superstructure / Track components;K37324;6 Sliper och befästning# 6.1 Nybyggnad och upprustning# 6.1.1 Skarvfritt spår;6 Slipper and fortification# 6.1 New construction and refurbishment# 6.1.1 Splint-free track;Rostskyddsbehandlad klämfjäder ska användas på impregnerad betongsliper.;Anti-rust treated clamping spring should be used on impregnated concrete grinder.;;;clamping spring;Byggdelar;33BEB;Fasteners;Befästningar;Grundfunktioner-och-Komponenter;UAK;rail fastener;Befästning
./data/after_check_20220412/C_3rd.tsv;80;TRVINFRA-00018;Banöverbyggnad / Spårkomponenter;Superstructure / Track components;K37324;6 Sliper och befästning# 6.1 Nybyggnad och upprustning# 6.1.1 Skarvfritt spår;6 Slipper and fortification# 6.1 New construction and refurbishment# 6.1.1 Splint-free track;Rostskyddsbehandlad klämfjäder ska användas på impregnerad betongsliper.;Anti-rust treated clamping spring should be used on impregnated concrete grinder.;;;concrete grinder;Byggdelar;33BD;Sleepers (railroad ties);Sliprar;Grundfunktioner-och-Komponenter;UEC;sleeper;Sliper
./data/after_check_20220412/C_3rd.tsv;81;TRVINFRA-00018;Banöverbyggnad / Spårkomponenter;Superstructure / Track components;K37474;7 Isolerskarv# 7.1 Val av isolerskarv# 7.1.1 Isolerskarv i skarvfritt spår;7 Insulating joint# 7.1 Choice of insulator# 7.1.1 Insulation joint in seamless track;I skarvfritt spår med rälprofil 60E1 och 50E3 ska Tenconi 4-håls isolerskarv användas på ställen där det inte finns tillräckligt med utrymme för passräl med limmad 6-håls isolerskarv;In seamless track with rail profile 60E1 and 50E3, Tenconi 4-hole insulating joints should be used in places where there is not enough space for fitting rails with glued 6-hole insulating joints.;;;track;Byggdelar;33B;Tracks;Spår;Grundfunktioner-och-Komponenter;WRA;track;Räl
./data/after_check_20220412/C_3rd.tsv;81;TRVINFRA-00018;Banöverbyggnad / Spårkomponenter;Superstructure / Track components;K37474;7 Isolerskarv# 7.1 Val av isolerskarv# 7.1.1 Isolerskarv i skarvfritt spår;7 Insulating joint# 7.1 Choice of insulator# 7.1.1 Insulation joint in seamless track;I skarvfritt spår med rälprofil 60E1 och 50E3 ska Tenconi 4-håls isolerskarv användas på ställen där det inte finns tillräckligt med utrymme för passräl med limmad 6-håls isolerskarv;In seamless track with rail profile 60E1 and 50E3, Tenconi 4-hole insulating joints should be used in places where there is not enough space for fitting rails with glued 6-hole insulating joints.;;;insulating joints;Landskapsinformation#Byggdelar#Landskapsinformation#Byggdelar;JVGISB#33BCDE#JVGISB#33BCDE;Insulating rail#Insulated joint#Insulating rail#Insulated joint;Isolerskarv#Isolerskarv#Isolerskarv#Isolerskarv;Grundfunktioner-och-Komponenter#Grundfunktioner-och-Komponenter;QBC#QBC;insultating joint#insultating joint;Isolerskarv#Isolerskarv
./data/after_check_20220412/C_4th.tsv;103;TRVINFRA-00009;Ban- och stationsutformning / Ren- och viltstängsel;Track and station design / Reindeer and game fencing;K29674;5 Arbetsmetodik för projektering# 5.1 Stängselavslut och stängselbörjan# 5.1.2 Placering längs spårområde;5 Work methodology for design# 5.1 Fence end and fence start# 5.1.2 Location along track area;Stängsel ska sättas upp i område A, D, F eller H enligt figur K5.1, undantagsvis kan, område C användas om stängselfunktion och effektivt underhåll kan säkerställas.;Fences must be set up in area A, D, F or H according to figure K5.1, exceptionally area C can be used if fence function and efficient maintenance can be ensured.;;;Fences;Byggdelar;32QDC;Fencing for game and animals;Viltstängsel;Grundfunktioner-och-Komponenter;RUA;fence;Barriär
./data/after_check_20220412/C_4th.tsv;104;TRVINFRA-00009;Ban- och stationsutformning / Ren- och viltstängsel;Track and station design / Reindeer and game fencing;K29699;5 Arbetsmetodik för projektering# 5.1 Stängselavslut och stängselbörjan# 5.1.6 Placering i närhet av teknikbyggnad;5 Work methodology for design# 5.1 Fence end and fence start# 5.1.6 Location close to technology building;Stängsel ska placeras bakom teknikbyggnad, sett från järnvägen, om fastighetsgräns, medger detta.;Fences must be placed behind the technology building, seen from the railway, on the property boundary allows this.;;;Fences;Byggdelar;32QDC;Fencing for game and animals;Viltstängsel;Grundfunktioner-och-Komponenter;RUA;fence;Barriär
./data/after_check_20220412/C_4th.tsv;104;TRVINFRA-00009;Ban- och stationsutformning / Ren- och viltstängsel;Track and station design / Reindeer and game fencing;K29699;5 Arbetsmetodik för projektering# 5.1 Stängselavslut och stängselbörjan# 5.1.6 Placering i närhet av teknikbyggnad;5 Work methodology for design# 5.1 Fence end and fence start# 5.1.6 Location close to technology building;Stängsel ska placeras bakom teknikbyggnad, sett från järnvägen, om fastighetsgräns, medger detta.;Fences must be placed behind the technology building, seen from the railway, on the property boundary allows this.;;;technology building;Landskapsinformation;JVGTEB;Technical building;Teknikhus;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/C_4th.tsv;104;TRVINFRA-00009;Ban- och stationsutformning / Ren- och viltstängsel;Track and station design / Reindeer and game fencing;K29699;5 Arbetsmetodik för projektering# 5.1 Stängselavslut och stängselbörjan# 5.1.6 Placering i närhet av teknikbyggnad;5 Work methodology for design# 5.1 Fence end and fence start# 5.1.6 Location close to technology building;Stängsel ska placeras bakom teknikbyggnad, sett från järnvägen, om fastighetsgräns, medger detta.;Fences must be placed behind the technology building, seen from the railway, on the property boundary allows this.;;;railway;Byggdelar;33;TRACK FACILITIES;SPÅRANLÄGGNINGAR;Tillgångssystem;3R;Railway system;Spårsystem
./data/after_check_20220412/C_4th.tsv;111;TRVINFRA-00009;Ban- och stationsutformning / Ren- och viltstängsel;Track and station design / Reindeer and game fencing;K29845;7 Uppsättning och montering# 7.4 Stängsel;7 Installation and assembly# 7.4 Fence;Avspänning ska monteras med max 300 meters mellanrum vid sammanhängande, stängselsträckor.;Tension stoppers must be installed at intervals of a maximum of 300 meters when connected, fencing stretches.;;;Tension stoppers;DCAT;z;No Available Code;ingen tillgänglig kod;Grundfunktioner-och-Komponenter;UQC;Elastic fastening;Elastisk fastsättning
./data/after_check_20220412/C_4th.tsv;111;TRVINFRA-00009;Ban- och stationsutformning / Ren- och viltstängsel;Track and station design / Reindeer and game fencing;K29845;7 Uppsättning och montering# 7.4 Stängsel;7 Installation and assembly# 7.4 Fence;Avspänning ska monteras med max 300 meters mellanrum vid sammanhängande, stängselsträckor.;Tension stoppers must be installed at intervals of a maximum of 300 meters when connected, fencing stretches.;;;fencing stretches;Byggdelar;32QDC;Fencing for game and animals;Viltstängsel;Grundfunktioner-och-Komponenter;RUA;fence;Barriär
